Category,Item,Supplier,Supplier Site,Order Number,Supplier Lead Time,Historical Lead Time,Variance Days,Variance Percentage
MicrophonesSmall,ECMicrophone3mm,StarElectronics,CA,EC3MMORD1212,2,3,1,50
MicrophonesSmall,ECMicrophone3mm,StarElectronics,CA,EC3MMORD1213,2,3,1,50
MicrophonesSmall,ECMicrophone3mm,StarElectronics,CA,EC3MMORD1214,2,4,2,100
MicrophonesSmall,ECMicrophone3mm,StarElectronics,CA,EC3MMORD1215,2,5,3,150
MicrophonesSmall,ECMicrophone3mm,StarElectronics,CA,EC3MMORD1216,2,5,3,150
MicrophonesSmall,ECMicrophone3mm,StarElectronics,CA,EC3MMORD1217,2,4,2,100
MicrophonesSmall,ECMicrophone3mm,StarElectronics,CA,EC3MMORD1218,2,3,1,50
MicrophonesSmall,ECMicrophone3mm,StarElectronics,CA,EC3MMORD1219,2,3,1,50
MicrophonesSmall,ECMicrophone3mm,StarElectronics,CA,EC3MMORD1220,2,3,1,50
MicrophonesSmall,ECMicrophone3mm,StarElectronics,CA,EC3MMORD1221,2,4,2,100
MicrophonesSmall,ECMicrophone3mm,StarElectronics,CA,EC3MMORD1222,2,5,3,150
MicrophonesSmall,ECMicrophone3mm,StarElectronics,CA,EC3MMORD1223,2,5,3,150
MicrophonesSmall,ECMicrophone3mm,StarElectronics,CA,EC3MMORD1224,2,4,2,100
MicrophonesSmall,ECMicrophone3mm,StarElectronics,CA,EC3MMORD1225,2,3,1,50
MicrophonesSmall,ECMicrophone3mm,StarElectronics,CA,EC3MMORD1226,2,3,1,50
MicrophonesSmall,ECMicrophone3mm,StarElectronics,CA,EC3MMORD1227,2,3,1,50
MicrophonesSmall,ECMicrophone3mm,StarElectronics,CA,EC3MMORD1228,2,4,2,100
MicrophonesSmall,ECMicrophone3mm,StarElectronics,CA,EC3MMORD1229,2,5,3,150
MicrophonesSmall,ECMicrophone3mm,StarElectronics,CA,EC3MMORD1230,2,5,3,150
MicrophonesSmall,ECMicrophone3mm,StarElectronics,CA,EC3MMORD1231,2,4,2,100
MicrophonesSmall,ECMicrophone3mm,StarElectronics,CA,EC3MMORD1232,2,3,1,50
MicrophonesSmall,ECMicrophone3mm,StarElectronics,CA,EC3MMORD1233,2,3,1,50
MicrophonesSmall,ECMicrophone3mm,StarElectronics,CA,EC3MMORD1234,2,3,1,50
MicrophonesSmall,ECMicrophone3mm,StarElectronics,CA,EC3MMORD1235,2,4,2,100
MicrophonesSmall,ECMicrophone3mm,StarElectronics,CA,EC3MMORD1236,2,5,3,150
MicrophonesSmall,ECMicrophone3mm,StarElectronics,CA,EC3MMORD1237,2,5,3,150
MicrophonesSmall,ECMicrophone3mm,StarElectronics,CA,EC3MMORD1238,2,4,2,100
MicrophonesSmall,ECMicrophone3mm,StarElectronics,CA,EC3MMORD1239,2,3,1,50
MicrophonesSmall,ECMicrophone3mm,StarElectronics,CA,EC3MMORD1240,2,3,1,50
MicrophonesSmall,ECMicrophone3mm,StarElectronics,CA,EC3MMORD1241,2,3,1,50
MicrophonesSmall,ECMicrophone3mm,StarElectronics,CA,EC3MMORD1242,2,4,2,100
MicrophonesSmall,ECMicrophone3mm,StarElectronics,CA,EC3MMORD1243,2,5,3,150
MicrophonesSmall,ECMicrophone3mm,StarElectronics,CA,EC3MMORD1244,2,5,3,150
MicrophonesSmall,ECMicrophone3mm,StarElectronics,CA,EC3MMORD1245,2,4,2,100
MicrophonesSmall,ECMicrophone3mm,StarElectronics,CA,EC3MMORD1246,2,3,1,50
MicrophonesSmall,ECMicrophone3mm,StarElectronics,CA,EC3MMORD1247,2,3,1,50
MicrophonesSmall,ECMicrophone3mm,StarElectronics,CA,EC3MMORD1248,2,3,1,50
MicrophonesSmall,ECMicrophone3mm,StarElectronics,CA,EC3MMORD1249,2,4,2,100
MicrophonesSmall,ECMicrophone3mm,StarElectronics,CA,EC3MMORD1250,2,5,3,150
MicrophonesSmall,ECMicrophone3mm,StarElectronics,CA,EC3MMORD1251,2,5,3,150
MicrophonesSmall,ECMicrophone3mm,StarElectronics,CA,EC3MMORD1252,2,4,2,100
MicrophonesSmall,ECMicrophone3mm,StarElectronics,CA,EC3MMORD1253,2,3,1,50
MicrophonesSmall,ECMicrophone3mm,StarElectronics,CA,EC3MMORD1254,2,3,1,50
MicrophonesSmall,ECMicrophone3mm,StarElectronics,CA,EC3MMORD1255,2,3,1,50
MicrophonesSmall,ECMicrophone3mm,StarElectronics,CA,EC3MMORD1256,2,4,2,100
MicrophonesSmall,ECMicrophone3mm,StarElectronics,CA,EC3MMORD1257,2,5,3,150
MicrophonesSmall,ECMicrophone3mm,StarElectronics,CA,EC3MMORD1258,2,5,3,150
MicrophonesSmall,ECMicrophone3mm,StarElectronics,CA,EC3MMORD1259,2,4,2,100
MicrophonesSmall,ECMicrophone3mm,StarElectronics,CA,EC3MMORD1260,2,3,1,50
MicrophonesSmall,ECMicrophone3mm,StarElectronics,CA,EC3MMORD1261,2,3,1,50
MicrophonesSmall,ECMicrophone3mm,StarElectronics,CA,EC3MMORD1262,2,3,1,50
MicrophonesSmall,ECMicrophone3mm,StarElectronics,CA,EC3MMORD1263,2,4,2,100
MicrophonesSmall,ECMicrophone3mm,StarElectronics,CA,EC3MMORD1264,2,5,3,150
MicrophonesSmall,ECMicrophone3mm,StarElectronics,CA,EC3MMORD1265,2,5,3,150
MicrophonesSmall,ECMicrophone3mm,StarElectronics,CA,EC3MMORD1266,2,4,2,100
MicrophonesSmall,ECMicrophone3mm,StarElectronics,CA,EC3MMORD1267,2,3,1,50
MicrophonesSmall,ECMicrophone3mm,StarElectronics,CA,EC3MMORD1268,2,3,1,50
MicrophonesSmall,ECMicrophone3mm,StarElectronics,CA,EC3MMORD1269,2,3,1,50
MicrophonesSmall,ECMicrophone3mm,StarElectronics,CA,EC3MMORD1270,2,4,2,100
MicrophonesSmall,ECMicrophone3mm,StarElectronics,CA,EC3MMORD1271,2,5,3,150
MicrophonesSmall,ECMicrophone3mm,StarElectronics,CA,EC3MMORD1272,2,5,3,150
MicrophonesSmall,ECMicrophone3mm,StarElectronics,CA,EC3MMORD1273,2,4,2,100
MicrophonesSmall,ECMicrophone3mm,StarElectronics,CA,EC3MMORD1274,2,3,1,50
MicrophonesSmall,ECMicrophone3mm,StarElectronics,CA,EC3MMORD1275,2,3,1,50
MicrophonesSmall,ECMicrophone3mm,StarElectronics,CA,EC3MMORD1276,2,3,1,50
MicrophonesSmall,ECMicrophone3mm,StarElectronics,CA,EC3MMORD1277,2,4,2,100
MicrophonesSmall,ECMicrophone3mm,StarElectronics,CA,EC3MMORD1278,2,5,3,150
MicrophonesSmall,ECMicrophone3mm,StarElectronics,CA,EC3MMORD1279,2,5,3,150
MicrophonesSmall,ECMicrophone3mm,StarElectronics,CA,EC3MMORD1280,2,4,2,100
MicrophonesSmall,ECMicrophone3mm,StarElectronics,CA,EC3MMORD1281,2,3,1,50
MicrophonesSmall,ECMicrophone3mm,StarElectronics,CA,EC3MMORD1282,2,3,1,50
MicrophonesSmall,ECMicrophone3mm,StarElectronics,CA,EC3MMORD1283,2,3,1,50
MicrophonesSmall,ECMicrophone3mm,StarElectronics,CA,EC3MMORD1284,2,4,2,100
MicrophonesSmall,ECMicrophone3mm,StarElectronics,CA,EC3MMORD1285,2,5,3,150
MicrophonesSmall,ECMicrophone3mm,StarElectronics,CA,EC3MMORD1286,2,5,3,150
MicrophonesSmall,ECMicrophone3mm,StarElectronics,CA,EC3MMORD1287,2,4,2,100
MicrophonesSmall,ECMicrophone3mm,StarElectronics,CA,EC3MMORD1288,2,3,1,50
MicrophonesSmall,ECMicrophone3mm,StarElectronics,CA,EC3MMORD1289,2,3,1,50
MicrophonesSmall,ECMicrophone3mm,StarElectronics,CA,EC3MMORD1290,2,3,1,50
MicrophonesSmall,ECMicrophone3mm,StarElectronics,CA,EC3MMORD1291,2,4,2,100
MicrophonesSmall,ECMicrophone3mm,StarElectronics,CA,EC3MMORD1292,2,5,3,150
MicrophonesSmall,ECMicrophone3mm,StarElectronics,CA,EC3MMORD1293,2,5,3,150
MicrophonesSmall,ECMicrophone3mm,StarElectronics,CA,EC3MMORD1294,2,4,2,100
MicrophonesSmall,ECMicrophone3mm,StarElectronics,CA,EC3MMORD1295,2,3,1,50
MicrophonesSmall,ECMicrophone3mm,StarElectronics,CA,EC3MMORD1296,2,3,1,50
MicrophonesSmall,ECMicrophone3mm,StarElectronics,CA,EC3MMORD1297,2,3,1,50
MicrophonesSmall,ECMicrophone3mm,StarElectronics,CA,EC3MMORD1298,2,4,2,100
MicrophonesSmall,ECMicrophone3mm,StarElectronics,CA,EC3MMORD1299,2,5,3,150
MicrophonesSmall,ECMicrophone3mm,StarElectronics,CA,EC3MMORD1300,2,5,3,150
MicrophonesSmall,ECMicrophone3mm,StarElectronics,CA,EC3MMORD1301,2,4,2,100
MicrophonesSmall,ECMicrophone3mm,StarElectronics,CA,EC3MMORD1302,2,3,1,50
MicrophonesSmall,ECMicrophone3mm,StarElectronics,CA,EC3MMORD1303,2,3,1,50
MicrophonesSmall,ECMicrophone3mm,StarElectronics,CA,EC3MMORD1304,2,3,1,50
MicrophonesSmall,ECMicrophone3mm,StarElectronics,CA,EC3MMORD1305,2,4,2,100
MicrophonesSmall,ECMicrophone3mm,StarElectronics,CA,EC3MMORD1306,2,5,3,150
MicrophonesSmall,ECMicrophone3mm,StarElectronics,CA,EC3MMORD1307,2,5,3,150
MicrophonesSmall,ECMicrophone3mm,StarElectronics,CA,EC3MMORD1308,2,4,2,100
MicrophonesSmall,ECMicrophone3mm,StarElectronics,CA,EC3MMORD1309,2,3,1,50
MicrophonesSmall,ECMicrophone3mm,StarElectronics,CA,EC3MMORD1310,2,3,1,50
MicrophonesSmall,ECMicrophone3mm,StarElectronics,CA,EC3MMORD1311,2,3,1,50
MicrophonesSmall,ECMicrophone3mm,StarElectronics,CA,EC3MMORD1312,2,4,2,100
MicrophonesSmall,ECMicrophone3mm,StarElectronics,CA,EC3MMORD1313,2,5,3,150
MicrophonesSmall,ECMicrophone3mm,StarElectronics,CA,EC3MMORD1314,2,5,3,150
MicrophonesSmall,ECMicrophone3mm,StarElectronics,CA,EC3MMORD1315,2,4,2,100
MicrophonesSmall,ECMicrophone3mm,StarElectronics,CA,EC3MMORD1316,2,3,1,50
MicrophonesSmall,ECMicrophone3mm,StarElectronics,CA,EC3MMORD1317,2,3,1,50
MicrophonesSmall,ECMicrophone3mm,StarElectronics,CA,EC3MMORD1318,2,3,1,50
MicrophonesSmall,ECMicrophone3mm,StarElectronics,CA,EC3MMORD1319,2,4,2,100
MicrophonesSmall,ECMicrophone3mm,StarElectronics,CA,EC3MMORD1320,2,5,3,150
MicrophonesSmall,ECMicrophone3mm,StarElectronics,CA,EC3MMORD1321,2,5,3,150
MicrophonesSmall,ECMicrophone3mm,StarElectronics,CA,EC3MMORD1322,2,4,2,100
MicrophonesSmall,ECMicrophone3mm,StarElectronics,CA,EC3MMORD1323,2,3,1,50
MicrophonesSmall,ECMicrophone3mm,StarElectronics,CA,EC3MMORD1324,2,3,1,50
MicrophonesSmall,ECMicrophone3mm,StarElectronics,CA,EC3MMORD1325,2,3,1,50
MicrophonesSmall,ECMicrophone3mm,StarElectronics,CA,EC3MMORD1326,2,4,2,100
MicrophonesSmall,ECMicrophone3mm,StarElectronics,CA,EC3MMORD1327,2,5,3,150
MicrophonesSmall,ECMicrophone3mm,StarElectronics,CA,EC3MMORD1328,2,5,3,150
MicrophonesSmall,ECMicrophone3mm,StarElectronics,CA,EC3MMORD1329,2,4,2,100
MicrophonesSmall,ECMicrophone3mm,StarElectronics,CA,EC3MMORD1330,2,3,1,50
MicrophonesSmall,ECMicrophone3mm,StarElectronics,CA,EC3MMORD1331,2,3,1,50
MicrophonesSmall,ECMicrophone3mm,StarElectronics,CA,EC3MMORD1332,2,3,1,50
MicrophonesSmall,ECMicrophone3mm,StarElectronics,CA,EC3MMORD1333,2,4,2,100
MicrophonesSmall,ECMicrophone3mm,StarElectronics,CA,EC3MMORD1334,2,5,3,150
MicrophonesSmall,ECMicrophone3mm,StarElectronics,CA,EC3MMORD1335,2,5,3,150
MicrophonesSmall,ECMicrophone3mm,StarElectronics,CA,EC3MMORD1336,2,4,2,100
MicrophonesSmall,ECMicrophone3mm,StarElectronics,CA,EC3MMORD1337,2,3,1,50
MicrophonesSmall,ECMicrophone3mm,StarElectronics,CA,EC3MMORD1338,2,3,1,50
MicrophonesSmall,ECMicrophone3mm,StarElectronics,CA,EC3MMORD1339,2,3,1,50
MicrophonesSmall,ECMicrophone3mm,StarElectronics,CA,EC3MMORD1340,2,4,2,100
MicrophonesSmall,ECMicrophone3mm,StarElectronics,CA,EC3MMORD1341,2,5,3,150
MicrophonesSmall,ECMicrophone3mm,StarElectronics,CA,EC3MMORD1342,2,5,3,150
MicrophonesSmall,ECMicrophone3mm,StarElectronics,CA,EC3MMORD1343,2,4,2,100
MicrophonesSmall,ECMicrophone3mm,StarElectronics,CA,EC3MMORD1344,2,3,1,50
MicrophonesSmall,ECMicrophone3mm,StarElectronics,CA,EC3MMORD1345,2,3,1,50
MicrophonesSmall,ECMicrophone3mm,StarElectronics,CA,EC3MMORD1346,2,3,1,50
MicrophonesSmall,ECMicrophone3mm,StarElectronics,CA,EC3MMORD1347,2,4,2,100
MicrophonesSmall,ECMicrophone3mm,StarElectronics,CA,EC3MMORD1348,2,5,3,150
MicrophonesSmall,ECMicrophone3mm,StarElectronics,CA,EC3MMORD1349,2,5,3,150
MicrophonesSmall,ECMicrophone3mm,StarElectronics,CA,EC3MMORD1350,2,4,2,100
MicrophonesSmall,ECMicrophone3mm,StarElectronics,CA,EC3MMORD1351,2,3,1,50
MicrophonesSmall,ECMicrophone3mm,StarElectronics,CA,EC3MMORD1352,2,3,1,50
MicrophonesSmall,ECMicrophone3mm,StarElectronics,CA,EC3MMORD1353,2,3,1,50
MicrophonesSmall,ECMicrophone3mm,StarElectronics,CA,EC3MMORD1354,2,4,2,100
MicrophonesSmall,ECMicrophone3mm,StarElectronics,CA,EC3MMORD1355,2,5,3,150
MicrophonesSmall,ECMicrophone3mm,StarElectronics,CA,EC3MMORD1356,2,5,3,150
MicrophonesSmall,ECMicrophone3mm,StarElectronics,CA,EC3MMORD1357,2,4,2,100
MicrophonesSmall,ECMicrophone3mm,StarElectronics,CA,EC3MMORD1358,2,3,1,50
MicrophonesSmall,ECMicrophone3mm,StarElectronics,CA,EC3MMORD1359,2,3,1,50
MicrophonesSmall,ECMicrophone3mm,StarElectronics,CA,EC3MMORD1360,2,3,1,50
MicrophonesSmall,ECMicrophone3mm,StarElectronics,CA,EC3MMORD1361,2,4,2,100
MicrophonesSmall,ECMicrophone3mm,StarElectronics,CA,EC3MMORD1362,2,5,3,150
MicrophonesSmall,ECMicrophone3mm,StarElectronics,CA,EC3MMORD1363,2,5,3,150
MicrophonesSmall,ECMicrophone3mm,StarElectronics,CA,EC3MMORD1364,2,4,2,100
MicrophonesSmall,ECMicrophone3mm,StarElectronics,CA,EC3MMORD1365,2,3,1,50
MicrophonesSmall,ECMicrophone3mm,StarElectronics,CA,EC3MMORD1366,2,3,1,50
MicrophonesSmall,ECMicrophone3mm,StarElectronics,CA,EC3MMORD1367,2,3,1,50
MicrophonesSmall,ECMicrophone3mm,StarElectronics,CA,EC3MMORD1368,2,4,2,100
MicrophonesSmall,ECMicrophone3mm,StarElectronics,CA,EC3MMORD1369,2,5,3,150
MicrophonesSmall,ECMicrophone3mm,StarElectronics,CA,EC3MMORD1370,2,5,3,150
MicrophonesSmall,ECMicrophone3mm,StarElectronics,CA,EC3MMORD1371,2,4,2,100
MicrophonesSmall,ECMicrophone3mm,StarElectronics,CA,EC3MMORD1372,2,3,1,50
MicrophonesSmall,ECMicrophone3mm,StarElectronics,CA,EC3MMORD1373,2,3,1,50
MicrophonesSmall,ECMicrophone3mm,StarElectronics,CA,EC3MMORD1374,2,3,1,50
MicrophonesSmall,ECMicrophone3mm,StarElectronics,CA,EC3MMORD1613,2,4,2,100
MicrophonesSmall,ECMicrophone3mm,StarElectronics,CA,EC3MMORD1614,2,5,3,150
MicrophonesSmall,ECMicrophone3mm,StarElectronics,CA,EC3MMORD1615,2,5,3,150
MicrophonesSmall,ECMicrophone3mm,StarElectronics,CA,EC3MMORD1616,2,4,2,100
MicrophonesSmall,ECMicrophone3mm,StarElectronics,CA,EC3MMORD1617,2,3,1,50
MicrophonesSmall,ECMicrophone3mm,StarElectronics,CA,EC3MMORD1618,2,3,1,50
MicrophonesSmall,ECMicrophone3mm,StarElectronics,CA,EC3MMORD1619,2,3,1,50
MicrophonesSmall,ECMicrophone3mm,StarElectronics,CA,EC3MMORD1620,2,4,2,100
MicrophonesSmall,ECMicrophone3mm,StarElectronics,CA,EC3MMORD1621,2,5,3,150
MicrophonesSmall,ECMicrophone3mm,StarElectronics,CA,EC3MMORD1622,2,5,3,150
MicrophonesSmall,ECMicrophone3mm,StarElectronics,CA,EC3MMORD1623,2,4,2,100
MicrophonesSmall,ECMicrophone3mm,StarElectronics,CA,EC3MMORD1624,2,3,1,50
MicrophonesSmall,ECMicrophone3mm,StarElectronics,CA,EC3MMORD1625,2,3,1,50
MicrophonesSmall,ECMicrophone3mm,StarElectronics,CA,EC3MMORD1626,2,3,1,50
MicrophonesSmall,ECMicrophone3mm,StarElectronics,CA,EC3MMORD1627,2,4,2,100
MicrophonesSmall,ECMicrophone3mm,StarElectronics,CA,EC3MMORD1628,2,5,3,150
MicrophonesSmall,ECMicrophone3mm,StarElectronics,CA,EC3MMORD1629,2,5,3,150
MicrophonesSmall,ECMicrophone3mm,StarElectronics,CA,EC3MMORD1630,2,4,2,100
MicrophonesSmall,ECMicrophone3mm,StarElectronics,CA,EC3MMORD1631,2,3,1,50
MicrophonesSmall,ECMicrophone3mm,StarElectronics,CA,EC3MMORD1632,2,3,1,50
MicrophonesSmall,ECMicrophone3mm,StarElectronics,CA,EC3MMORD1633,2,3,1,50
MicrophonesSmall,ECMicrophone3mm,StarElectronics,CA,EC3MMORD1634,2,4,2,100
MicrophonesSmall,ECMicrophone3mm,StarElectronics,CA,EC3MMORD1635,2,5,3,150
MicrophonesSmall,ECMicrophone3mm,StarElectronics,CA,EC3MMORD1636,2,5,3,150
MicrophonesSmall,ECMicrophone3mm,StarElectronics,CA,EC3MMORD1637,2,4,2,100
MicrophonesSmall,ECMicrophone3mm,StarElectronics,CA,EC3MMORD1638,2,3,1,50
MicrophonesSmall,ECMicrophone3mm,StarElectronics,CA,EC3MMORD1639,2,3,1,50
MicrophonesSmall,ECMicrophone3mm,StarElectronics,CA,EC3MMORD1640,2,3,1,50
MicrophonesSmall,ECMicrophone3mm,StarElectronics,CA,EC3MMORD1641,2,4,2,100
MicrophonesSmall,ECMicrophone3mm,StarElectronics,CA,EC3MMORD1642,2,5,3,150
MicrophonesSmall,ECMicrophone3mm,StarElectronics,CA,EC3MMORD1643,2,5,3,150
MicrophonesSmall,ECMicrophone3mm,StarElectronics,CA,EC3MMORD1644,2,4,2,100
MicrophonesSmall,ECMicrophone3mm,StarElectronics,CA,EC3MMORD1645,2,3,1,50
MicrophonesSmall,ECMicrophone3mm,StarElectronics,CA,EC3MMORD1646,2,3,1,50
MicrophonesSmall,ECMicrophone3mm,StarElectronics,CA,EC3MMORD1647,2,3,1,50
MicrophonesSmall,ECMicrophone3mm,StarElectronics,CA,EC3MMORD1648,2,4,2,100
MicrophonesSmall,ECMicrophone3mm,StarElectronics,CA,EC3MMORD1649,2,5,3,150
MicrophonesSmall,ECMicrophone3mm,StarElectronics,CA,EC3MMORD1650,2,5,3,150
MicrophonesSmall,ECMicrophone3mm,StarElectronics,CA,EC3MMORD1651,2,4,2,100
MicrophonesSmall,ECMicrophone3mm,StarElectronics,CA,EC3MMORD1652,2,3,1,50
MicrophonesSmall,ECMicrophone3mm,StarElectronics,CA,EC3MMORD1653,2,3,1,50
MicrophonesSmall,ECMicrophone3mm,StarElectronics,CA,EC3MMORD1654,2,3,1,50
MicrophonesSmall,ECMicrophone3mm,StarElectronics,CA,EC3MMORD1655,2,4,2,100
MicrophonesSmall,ECMicrophone3mm,StarElectronics,CA,EC3MMORD1656,2,5,3,150
MicrophonesSmall,ECMicrophone3mm,StarElectronics,CA,EC3MMORD1657,2,5,3,150
MicrophonesSmall,ECMicrophone3mm,StarElectronics,CA,EC3MMORD1658,2,4,2,100
MicrophonesSmall,ECMicrophone3mm,StarElectronics,CA,EC3MMORD1659,2,3,1,50
MicrophonesSmall,ECMicrophone3mm,StarElectronics,CA,EC3MMORD1660,2,3,1,50
MicrophonesSmall,ECMicrophone3mm,StarElectronics,CA,EC3MMORD1661,2,3,1,50
MicrophonesSmall,ECMicrophone3mm,StarElectronics,CA,EC3MMORD1662,2,4,2,100
MicrophonesSmall,ECMicrophone3mm,StarElectronics,CA,EC3MMORD1663,2,5,3,150
MicrophonesSmall,ECMicrophone3mm,StarElectronics,CA,EC3MMORD1664,2,5,3,150
MicrophonesSmall,ECMicrophone3mm,StarElectronics,CA,EC3MMORD1665,2,4,2,100
MicrophonesSmall,ECMicrophone3mm,StarElectronics,CA,EC3MMORD1666,2,3,1,50
MicrophonesSmall,ECMicrophone3mm,StarElectronics,CA,EC3MMORD1667,2,3,1,50
MicrophonesSmall,ECMicrophone3mm,StarElectronics,CA,EC3MMORD1668,2,3,1,50
MicrophonesSmall,ECMicrophone3mm,StarElectronics,CA,EC3MMORD1669,2,4,2,100
MicrophonesSmall,ECMicrophone3mm,StarElectronics,CA,EC3MMORD1670,2,5,3,150
MicrophonesSmall,ECMicrophone3mm,StarElectronics,CA,EC3MMORD1671,2,5,3,150
MicrophonesSmall,ECMicrophone3mm,StarElectronics,CA,EC3MMORD1672,2,4,2,100
MicrophonesSmall,ECMicrophone3mm,StarElectronics,CA,EC3MMORD1673,2,3,1,50
MicrophonesSmall,ECMicrophone3mm,StarElectronics,CA,EC3MMORD1674,2,3,1,50
MicrophonesSmall,ECMicrophone3mm,StarElectronics,CA,EC3MMORD1675,2,3,1,50
MicrophonesSmall,ECMicrophone3mm,StarElectronics,CA,EC3MMORD1676,2,4,2,100
MicrophonesSmall,ECMicrophone3mm,StarElectronics,CA,EC3MMORD1677,2,5,3,150
MicrophonesSmall,ECMicrophone3mm,StarElectronics,CA,EC3MMORD1678,2,5,3,150
MicrophonesSmall,ECMicrophone3mm,StarElectronics,CA,EC3MMORD1679,2,4,2,100
MicrophonesSmall,ECMicrophone3mm,StarElectronics,CA,EC3MMORD1680,2,3,1,50
MicrophonesSmall,ECMicrophone3mm,StarElectronics,CA,EC3MMORD1443,2,3,1,50
MicrophonesSmall,ECMicrophone3mm,StarElectronics,CA,EC3MMORD1444,2,3,1,50
MicrophonesSmall,ECMicrophone3mm,StarElectronics,CA,EC3MMORD1445,2,4,2,100
MicrophonesSmall,ECMicrophone3mm,StarElectronics,CA,EC3MMORD1446,2,5,3,150
MicrophonesSmall,ECMicrophone3mm,StarElectronics,CA,EC3MMORD1447,2,5,3,150
MicrophonesSmall,ECMicrophone3mm,StarElectronics,CA,EC3MMORD1448,2,4,2,100
MicrophonesSmall,ECMicrophone3mm,StarElectronics,CA,EC3MMORD1449,2,3,1,50
MicrophonesSmall,ECMicrophone3mm,StarElectronics,CA,EC3MMORD1450,2,3,1,50
MicrophonesSmall,ECMicrophone3mm,StarElectronics,CA,EC3MMORD1451,2,3,1,50
MicrophonesSmall,ECMicrophone3mm,StarElectronics,CA,EC3MMORD1452,2,4,2,100
MicrophonesSmall,ECMicrophone3mm,StarElectronics,CA,EC3MMORD1453,2,5,3,150
MicrophonesSmall,ECMicrophone3mm,StarElectronics,CA,EC3MMORD1454,2,5,3,150
MicrophonesSmall,ECMicrophone3mm,StarElectronics,CA,EC3MMORD1455,2,4,2,100
MicrophonesSmall,ECMicrophone3mm,StarElectronics,CA,EC3MMORD1456,2,3,1,50
MicrophonesSmall,ECMicrophone3mm,StarElectronics,CA,EC3MMORD1457,2,3,1,50
MicrophonesSmall,ECMicrophone3mm,StarElectronics,CA,EC3MMORD1458,2,3,1,50
MicrophonesSmall,ECMicrophone3mm,StarElectronics,CA,EC3MMORD1459,2,4,2,100
MicrophonesSmall,ECMicrophone3mm,StarElectronics,CA,EC3MMORD1460,2,5,3,150
MicrophonesSmall,ECMicrophone3mm,StarElectronics,CA,EC3MMORD1461,2,5,3,150
MicrophonesSmall,ECMicrophone3mm,StarElectronics,CA,EC3MMORD1462,2,4,2,100
MicrophonesSmall,ECMicrophone3mm,StarElectronics,CA,EC3MMORD1463,2,3,1,50
MicrophonesSmall,ECMicrophone3mm,StarElectronics,CA,EC3MMORD1464,2,3,1,50
MicrophonesSmall,ECMicrophone3mm,StarElectronics,CA,EC3MMORD1465,2,3,1,50
MicrophonesSmall,ECMicrophone3mm,StarElectronics,CA,EC3MMORD1466,2,4,2,100
MicrophonesSmall,ECMicrophone3mm,StarElectronics,CA,EC3MMORD1467,2,5,3,150
MicrophonesSmall,ECMicrophone3mm,StarElectronics,CA,EC3MMORD1468,2,5,3,150
MicrophonesSmall,ECMicrophone3mm,StarElectronics,CA,EC3MMORD1469,2,4,2,100
MicrophonesSmall,ECMicrophone3mm,StarElectronics,CA,EC3MMORD1470,2,3,1,50
MicrophonesSmall,ECMicrophone3mm,StarElectronics,CA,EC3MMORD1471,2,3,1,50
MicrophonesSmall,ECMicrophone3mm,StarElectronics,CA,EC3MMORD1472,2,3,1,50
MicrophonesSmall,ECMicrophone3mm,StarElectronics,CA,EC3MMORD1473,2,4,2,100
MicrophonesSmall,ECMicrophone3mm,StarElectronics,CA,EC3MMORD1474,2,5,3,150
MicrophonesSmall,ECMicrophone3mm,StarElectronics,CA,EC3MMORD1475,2,5,3,150
MicrophonesSmall,ECMicrophone3mm,StarElectronics,CA,EC3MMORD1476,2,4,2,100
MicrophonesSmall,ECMicrophone3mm,StarElectronics,CA,EC3MMORD1477,2,3,1,50
MicrophonesSmall,ECMicrophone3mm,StarElectronics,CA,EC3MMORD1478,2,3,1,50
MicrophonesSmall,ECMicrophone3mm,StarElectronics,CA,EC3MMORD1479,2,3,1,50
MicrophonesSmall,ECMicrophone3mm,StarElectronics,CA,EC3MMORD1480,2,4,2,100
MicrophonesSmall,ECMicrophone3mm,StarElectronics,CA,EC3MMORD1481,2,5,3,150
MicrophonesSmall,ECMicrophone3mm,StarElectronics,CA,EC3MMORD1482,2,5,3,150
MicrophonesSmall,ECMicrophone3mm,StarElectronics,CA,EC3MMORD1483,2,4,2,100
MicrophonesSmall,ECMicrophone3mm,StarElectronics,CA,EC3MMORD1484,2,3,1,50
MicrophonesSmall,ECMicrophone3mm,StarElectronics,CA,EC3MMORD1485,2,3,1,50
MicrophonesSmall,ECMicrophone3mm,StarElectronics,CA,EC3MMORD1486,2,3,1,50
MicrophonesSmall,ECMicrophone3mm,StarElectronics,CA,EC3MMORD1487,2,4,2,100
MicrophonesSmall,ECMicrophone3mm,StarElectronics,CA,EC3MMORD1488,2,5,3,150
MicrophonesSmall,ECMicrophone3mm,StarElectronics,CA,EC3MMORD1489,2,5,3,150
MicrophonesSmall,ECMicrophone3mm,StarElectronics,CA,EC3MMORD1490,2,4,2,100
MicrophonesSmall,ECMicrophone3mm,StarElectronics,CA,EC3MMORD1491,2,3,1,50
MicrophonesSmall,ECMicrophone3mm,StarElectronics,CA,EC3MMORD1492,2,3,1,50
MicrophonesSmall,ECMicrophone3mm,StarElectronics,CA,EC3MMORD1493,2,3,1,50
MicrophonesSmall,ECMicrophone3mm,StarElectronics,CA,EC3MMORD1494,2,4,2,100
MicrophonesSmall,ECMicrophone3mm,StarElectronics,CA,EC3MMORD1495,2,5,3,150
